Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,1,3,0,0,1421534746,9781421534749,VIZ Media,"The origins and true nature of Pain, Naruto’s arch nemesis, are revealed.",9.99,"NARUTO, VOL. 48",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421534749.jpg,http://www.amazon.com/Naruto-Vol-48-Cheering-Village/dp/1421534746?tag=thenewyorktim-20,,,,,,14215347469781421534749
2,2,3,0,0,1421535696,9781421535692,VIZ Media,The battle for Cross Academy continues as Headmaster Cross enters the fray.,9.99,"VAMPIRE KNIGHT, VOL. 10",Matsuri Hino,by Matsuri Hino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421535692.jpg,http://www.amazon.com/Vampire-Knight-Vol-Matsuri-Hino/dp/1421535696?tag=thenewyorktim-20,,,,,,14215356969781421535692
3,0,1,0,0,0759530017,9780759530010,Yen Press,"Maka, an arms expert, wants to turn the Soul Eater, her living scythe, into the ultimate weapon for Death.",10.99,"SOUL EATER, VOL. 3",Atsushi Ohkubo,by Atsushi Ohkubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780759530010.jpg,http://www.amazon.com/Soul-Eater-Vol-Atsushi-Ohkubo/dp/0759530017?tag=thenewyorktim-20,,,,,,07595300179780759530010
4,3,3,0,0,1421528096,9781421528090,VIZ Media,"Ichigo and his companions press on in their mission to rescue Orihime, but two arrancars and Espada Ulquiorra stand in their way.",9.99,"BLEACH, VOL. 31",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421528090.jpg,http://www.amazon.com/Bleach-Vol-31-Tite-Kubo/dp/1421528096?tag=thenewyorktim-20,,,,,,14215280969781421528090
5,4,3,0,0,1595824987,9781595824981,Dark Horse Comics,"No spoilers! After 13 years, Hirano’s epic genre mash-up reaches its conclusion.",13.99,"HELLSING, VOL. 10",Kohta Hirano,by Kohta Hirano,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781595824981.jpg,http://www.amazon.com/Hellsing-Vol-10-Kohta-Hirano/dp/1595824987?tag=thenewyorktim-20,,,,,,15958249879781595824981
6,5,5,0,0,0316084255,9780316084253,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,10.99,"BLACK BUTLER, VOL. 2",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316084253.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316084255?tag=thenewyorktim-20,,,,,,03160842559780316084253
7,6,3,0,0,1421530104,9781421530109,VIZ Media,"In the final volume of the spinoff series, Yugi must duel to the death to save Anzu’s soul.",9.99,"YU-GI-OH! R, VOL. 5",Akira Ito,by Akira Ito,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421530109.jpg,http://www.amazon.com/Yu-Gi-Oh-R-Vol-Akira-Ito/dp/1421530104?tag=thenewyorktim-20,,,,,,14215301049781421530109
8,8,4,0,0,0345521110,9780345521118,Del Rey,"Negi, the boy wizard, vows to win the martial arts tournament and free his students from slavery.",10.99,"NEGIMA! MAGISTER NEGI MAGI, VOL. 26",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780345521118.jpg,http://www.amazon.com/Negima-Magister-Negi-Magi-Vol/dp/0345521110?tag=thenewyorktim-20,,,,,,03455211109780345521118
9,9,18,0,0,1421533057,9781421533056,VIZ Media,"Naruto learns more secrets from his past and moves closer to discovering the identity of his nemesis, Pain.",9.99,"NARUTO, VOL. 47",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421533056.jpg,http://www.amazon.com/Naruto-Vol-47-Seal-Destroyed/dp/1421533057?tag=thenewyorktim-20,,,,,,14215330579781421533056
10,7,3,0,0,1427818185,9781427818188,TOKYOPOP,Alice wanders into a very different part of Wonderland in this interpretation of the classic tale.,10.99,"ALICE IN THE COUNTRY OF HEARTS, VOL. 3",Quinrose and Soumei Hoshino,by  Quinrose and Soumei Hoshino,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781427818188.jpg,http://www.amazon.com/Alice-Country-Hearts-Vol-3/dp/1427818185?tag=thenewyorktim-20,,,,,,14278181859781427818188
