Rank,Rank Last Week,Weeks on List,Asterisk,Dagger,Primary ISBN10,Primary ISBN13,Publisher,Description,Price,Title,Author,Contributor,Contributor Note,Book Image,Amazon Product URL,Age Group,Book Review Link,First Chapter Link,Sunday Review Link,Article Chapter Link
1,0,1,0,0,1421549433,9781421549439,VIZ Media,"From the publisher: ""Naruto impresses the Allied Shinobi Forces with his newfound strength.""",9.99,"NARUTO, VOL. 60",Masashi Kishimoto,by Masashi Kishimoto,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549439.jpg,http://www.amazon.com/Naruto-Vol-60-Masashi-Kishimoto/dp/1421549433?tag=thenewyorktim-20,,,,,,14215494339781421549439
2,0,2,0,0,1612620051,9781612620053,Kodansha Comics,"Sailor Moon fights for justice in the name of the Moon and the mysterious Moon Princess. Along the way, she recruits other girls to be Sailor Scouts and join her fight against evil.",10.99,"SAILOR MOON, VOL. 9",Naoko Takeuchi,by Naoko Takeuchi,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620053.jpg,http://www.amazon.com/Sailor-Moon-9-Naoko-Takeuchi/dp/1612620051?tag=thenewyorktim-20,,,,,,16126200519781612620053
3,0,1,0,0,1421552361,9781421552361,VIZ Media,"Ichigo Kurosaki sees dead people and must help usher them safely into the afterlife. In this volume, people are disappearing and a dark shadow is heading toward Ichigo.",9.99,"BLEACH, VOL. 55",Tite Kubo,by Tite Kubo,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421552361.jpg,http://www.amazon.com/Bleach-Vol-55-Tite-Kubo/dp/1421552361?tag=thenewyorktim-20,,,,,,14215523619781421552361
4,0,2,0,0,1612622712,9781612622712,Kodansha Comics,"Negi, the boy wizard, learns he will be teaching English at an all-girls high school in Japan, but he must keep his powers a secret.",10.99,"NEGIMA MAGISTER NEGI MAGI, VOL. 37",Ken Akamatsu,by Ken Akamatsu,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612622712.jpg,http://www.amazon.com/Negima-37-Ken-Akamatsu/dp/1612622712?tag=thenewyorktim-20,,,,,,16126227129781612622712
5,0,1,0,0,1937867153,9781937867157,Seven Seas Entertainment,"Move over Wonderland, Alice is now in the country of Joker, where she meets old friends and must unravel new mysteries.",12.99,"ALICE IN THE COUNTRY OF JOKER, VOL. 1",QuinRose,by QuinRose,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781937867157.jpg,http://www.amazon.com/Alice-Country-Joker-Circus-Liars/dp/1937867153?tag=thenewyorktim-20,,,,,,19378671539781937867157
6,0,1,0,0,1421542471,9781421542478,VIZ Media,Enemies become allies as Yellow Caballero searches for Pokemon trainer Red.,7.99,"POKEMON ADVENTURES, VOL. 7",Hidenori Kusaka and Mato,by Hidenori Kusaka and Mato,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421542478.jpg,http://www.amazon.com/Pok?tag=thenewyorktim-20,,,,,,1421542471978142154247814215305629781421530567
7,0,1,0,0,1612620604,9781612620602,Kodansha Comics,The Fairy Tail are a group of powerful wizards.,10.99,"FAIRY TAIL, VOL. 23",Hiro Mashima,by Hiro Mashima,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781612620602.jpg,http://www.amazon.com/Fairy-Tail-23-Hiro-Mashima/dp/1612620604?tag=thenewyorktim-20,,,,,,16126206049781612620602
8,0,1,0,0,142155061X,9781421550619,VIZ Media,"Fame, romance and broken hearts.",9.99,"SKIP BEAT, VOL. 30",Yoshiki Nakamura,by Yoshiki Nakamura,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421550619.jpg,http://www.amazon.com/Skip-Beat-Vol-Yoshiki-Nakamura/dp/142155061X?tag=thenewyorktim-20,,,,,,142155061X9781421550619
9,0,1,0,0,1421549484,9781421549484,VIZ Media,"Welcome to Todo High, whose student body is composed of the toughest of brawlers.",17.99,"TENJO TENGE, VOL. 11",Oh!great,by Oh!great,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9781421549484.jpg,http://www.amazon.com/Tenjo-Tenge-Vol-11-Great/dp/1421549484?tag=thenewyorktim-20,,,,,,14215494849781421549484
10,0,3,0,0,0316225347,9780316225342,Yen Press,Sebastian is a loyal butler who moves easily from dinner parties to the underworld. Is he too good to be true? Is he even human?,11.99,"BLACK BUTLER, VOL. 12",Yana Toboso,by Yana Toboso,,http://du.ec2.nytimes.com.s3.amazonaws.com/prd/books/9780316225342.jpg,http://www.amazon.com/Black-Butler-Vol-Yana-Toboso/dp/0316225347?tag=thenewyorktim-20,,,,,,03162253479780316225342
